
2018-07-10 17:23:04,127.0.0.1,Not get,Chrome,67.0.3396.99,windows,index
2018-07-10 17:23:16,127.0.0.1,lk3Vj-.1531214584.QL5-op,Chrome,67.0.3396.99,windows,brandChange
2018-07-10 17:23:16,127.0.0.1,lk3Vj-.1531214584.QL5-op,Chrome,67.0.3396.99,windows,index
2018-07-10 17:23:19,127.0.0.1,lk3Vj-.1531214584.QL5-op,Chrome,67.0.3396.99,windows,about
2018-07-10 17:23:23,127.0.0.1,lk3Vj-.1531214584.QL5-op,Chrome,67.0.3396.99,windows,brands/10
